NRET,BIPA,BIPB,REPL,BRLN_TRUE,BRLN_MAP_GT,EGTT_MAP_GT,AERR_MAP_GT,PERR_MAP_GT,BRLN_MLE_GT,EGTT_MLE_GT,AERR_MLE_GT,PERR_MLE_GT,BRLN_MLE_RI,EGTT_MLE_RI,AERR_MLE_RI,PERR_MLE_RI,Q1,Q2,Q3,EN,PP
100000,"Out,TaxonC,TaxonD","TaxonA,TaxonB",1,0.01,0.009761,0,0.00023899999999999963,2.389999999999996,0.009770000000000001,0,0.0002299999999999993,2.299999999999993,0.009723,0,0.00027699999999999947,2.7699999999999947,0.33981500000000003,0.329934,0.330251,60016.5,0.9986729999999999
100000,"Out,TaxonC,TaxonD","TaxonA,TaxonB",2,0.01,0.013151,1,0.0031509999999999993,31.509999999999994,0.01316,1,0.0031599999999999996,31.599999999999994,0.013074,1,0.0030740000000000003,30.740000000000002,0.342049,0.329492,0.328459,60007.5,0.9999889999999999
100000,"Out,TaxonC,TaxonD","TaxonA,TaxonB",3,0.01,0.010863,1,0.0008629999999999992,8.629999999999992,0.010872,1,0.0008719999999999995,8.719999999999995,0.010814,1,0.0008140000000000005,8.140000000000004,0.340542,0.33161599999999997,0.327842,60158.5,0.9996370000000001
100000,"Out,TaxonC,TaxonD","TaxonA,TaxonB",4,0.01,0.014480000000000002,1,0.004480000000000001,44.80000000000001,0.014488999999999998,1,0.004488999999999998,44.88999999999998,0.014386000000000001,1,0.004386000000000001,43.860000000000014,0.342923,0.328588,0.328488,59959.5,0.999999
100000,"Out,TaxonC,TaxonD","TaxonA,TaxonB",5,0.01,0.003143,0,0.006857,68.57,0.003152,0,0.006848,68.47999999999999,0.003147,0,0.006853,68.52999999999999,0.335431,0.33357,0.330999,59903.5,0.664331
100000,"Out,TaxonC,TaxonD","TaxonA,TaxonB",6,0.01,0.011537,1,0.0015370000000000002,15.370000000000001,0.011545999999999999,1,0.0015459999999999988,15.459999999999988,0.011479999999999999,1,0.0014799999999999987,14.799999999999985,0.340986,0.32922399999999996,0.32979,60064.0,0.999873
100000,"Out,TaxonC,TaxonD","TaxonA,TaxonB",7,0.01,0.012015000000000001,1,0.002015000000000001,20.150000000000013,0.012024,1,0.0020239999999999998,20.24,0.011953,1,0.0019529999999999999,19.529999999999998,0.341301,0.32765700000000003,0.331041,60137.5,0.9999309999999999
100000,"Out,TaxonC,TaxonD","TaxonA,TaxonB",8,0.01,0.010232999999999999,1,0.00023299999999999883,2.3299999999999885,0.010242,1,0.00024199999999999916,2.4199999999999915,0.010190000000000001,1,0.00019000000000000093,1.9000000000000092,0.34012600000000004,0.33142699999999997,0.328447,59891.0,0.999184
100000,"Out,TaxonC,TaxonD","TaxonA,TaxonB",9,0.01,0.0055060000000000005,0,0.004494,44.94,0.005515,0,0.004485,44.85,0.0055,0,0.0045000000000000005,45.00000000000001,0.337,0.332989,0.330011,60095.0,0.9055469999999999
100000,"Out,TaxonC,TaxonD","TaxonA,TaxonB",10,0.01,0.011118000000000001,1,0.001118000000000001,11.180000000000009,0.011127,1,0.0011269999999999995,11.269999999999996,0.011066,1,0.0010659999999999992,10.659999999999991,0.34071,0.329915,0.329374,60076.0,0.9997729999999999
