NRET,NREP,BIPA,BIPB,BRLN_TRUE,AVG_BRLN_MAP_GT,STD_BRLN_MAP_GT,NREPL_EGTT_MAP_GT,AVG_AERR_MAP_GT,STD_AERR_MAP_GT,AVG_PERR_MAP_GT,STD_PERR_MAP_GT,AVG_BRLN_MLE_GT,STD_BRLN_MLE_GT,NREPL_EGTT_MLE_GT,AVG_AERR_MLE_GT,STD_AERR_MLE_GT,AVG_PERR_MLE_GT,STD_PERR_MLE_GT,AVG_BRLN_MLE_RI,STD_BRLN_MLE_RI,NREPL_EGTT_MLE_RI,AVG_AERR_MLE_RI,STD_AERR_MLE_RI,AVG_PERR_MLE_RI,STD_PERR_MLE_RI,AVG_Q1,AVG_Q2,AVG_Q3,AVG_EN,AVG_PP,STD_Q1,STD_Q2,STD_Q3,STD_EN,STD_PP
5000,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.309131,0.36421032000000003,0.04235422215148803,23,0.058571160000000025,0.03737687576529638,18.94703539923205,12.090950362563568,0.36763944000000004,0.042593875031116855,24,0.061625080000000006,0.03794502940298769,19.93494020334422,12.274740936039315,0.32171696,0.03376722195441016,14,0.02938075999999999,0.02086630320546504,9.504307235443871,6.749987288710949,0.53800304,0.23041228,0.23158488000000002,339.68888884,1.0,0.019702927009924192,0.01642213803015917,0.018999466138436626,15.81133359242863,0.0
10000,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.309131,0.35628416,0.03224787133276242,22,0.04894876000000001,0.029451054275567108,15.83430972629727,9.527046551645455,0.35799708,0.03232792716388726,22,0.05028672,0.030070491198542135,16.267122999634463,9.727426624486752,0.31418460000000004,0.02568162185844189,14,0.020355360000000003,0.016454297113836253,6.584703572271951,5.32275867313089,0.5337068,0.23516283999999998,0.23113044000000002,667.9533332799999,1.0,0.015038679952708611,0.011296679638477854,0.012950355099625646,19.77227560870594,0.0
50000,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.309131,0.35145899999999997,0.02030271816678742,25,0.04232800000000001,0.020302718166787418,13.692576933403641,6.567674599696381,0.35180039999999996,0.02031626986235417,25,0.04266940000000001,0.02031626986235417,13.803015550041899,6.572058403186406,0.30935372,0.01611918304014195,11,0.012811119999999995,0.009785339566187778,4.144236585784019,3.1654345782816278,0.5309568800000001,0.23619015999999998,0.23285292,3317.6800001200004,1.0,0.009424794352430193,0.006075114647016959,0.007916661492927437,61.063042297169744,0.0
100000,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.309131,0.35332392,0.01125538185196753,25,0.044192920000000004,0.01125538185196753,14.29585515525781,3.6409748139033384,0.3534944,0.01125930279546651,25,0.04436340000000001,0.01125930279546651,14.351003296337156,3.642243189931295,0.31074816,0.008950529198566978,13,0.00706188,0.005732105221085884,2.2844295783988016,1.8542641213873354,0.53181716,0.23519291999999997,0.23298987999999998,6656.302222120001,1.0,0.005249677915301087,0.004334047465545341,0.00385061449973897,72.68694090686844,0.0
10,4,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.053167,,,2,,,,,,,3,,,,,,,3,,,,,,,,0.58333325,0.5301804999999999,,,,0.43301275000476314,0.14300450986857025
50,5,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.053167,0.1143412,0.08551475245687146,3,0.08631380000000002,0.060041515328645746,162.3446874941223,112.93004180910292,0.41172060000000005,0.23405055825492066,5,0.3585536,0.23405055825492066,674.3912577350612,440.2177257601909,0.34875639999999997,0.18455767097208395,5,0.2955894,0.18455767097208395,555.9640378430229,347.1282392688772,0.5463286,0.247505,0.20616620000000002,2.8582142,0.5190384,0.10366824520478775,0.12337420426328999,0.1296115783985366,0.7048014968223039,0.09586424793550515
100,2,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.053167,0.060993,0.04079,1,0.04079,0.007826,76.72052212838791,14.719656930050594,0.17742750000000002,0.027366500000000002,2,0.12426050000000001,0.027366500000000002,233.71734346493128,51.472718039385356,0.1644655,0.023805500000000007,2,0.1112985,0.023805500000000007,209.3375590121692,44.77495438900071,0.44150999999999996,0.340619,0.21787099999999998,5.5535715,0.461022,0.015279999999999988,0.118397,0.103117,1.1964285000000001,0.06684499999999999
500,11,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.053167,0.1328537272727273,0.06809347561736655,11,0.07968672727272728,0.06809347561736653,149.8800520486905,128.07469975241514,0.1561959090909091,0.07116208762901077,11,0.10302890909090912,0.07116208762901077,193.78356704517674,133.84634760097578,0.14479918181818183,0.060481459472857824,11,0.09163218181818182,0.06048145947285782,172.3478507686757,113.75751777015408,0.4283579090909091,0.28005790909090905,0.2915842727272728,31.14457072727273,0.6695902727272727,0.03801348991764645,0.06123892115826421,0.03482524322982581,2.593872384554101,0.12240310940501688
1000,13,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.053167,0.08271046153846154,0.04968578149750441,9,0.03942223076923078,0.04227742570060083,74.14793155384123,79.51817048281983,0.09270838461538464,0.05080493333031966,10,0.04540784615384615,0.04563759257091284,85.4060717246528,85.83819393780512,0.08802376923076925,0.0458599354358193,10,0.04108476923076924,0.04037536100939599,77.27494353785097,75.94064176913497,0.39159284615384615,0.2857036153846154,0.3227035384615385,63.63194453846153,0.6175733846153846,0.029918037628073012,0.02923834229894938,0.0323122643651349,4.2721825793121555,0.15648975658958467
5000,23,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.053167,0.06284243478260869,0.024172635052393057,14,0.021040130434782613,0.015337641112505868,39.57366493272633,28.84804693231867,0.06469869565217393,0.0242714849538279,14,0.02152821739130435,0.016081692772559796,40.4916910702209,30.24750836526378,0.06254347826086955,0.0227838519224349,14,0.019990043478260874,0.014402097581159491,37.59859213094753,27.08841495882689,0.3749167391304348,0.31051913043478263,0.31456408695652177,322.48656404347827,0.7968534782608694,0.015080658592519135,0.018528254049246563,0.01548343330062966,11.389577274133549,0.13429312849909936
