MODL,NRET,MTHD,THRC,AVG_FN,AVG_FP,AVG_FNR,AVG_FPR,STD_FN,STD_FP,STD_FNR,STD_FPR,SE_FN,SE_FP,SE_FNR,SE_FPR,NREP
Palaeognathae,10000,mdc-bp-ur,0.0,1.0,1.0,0.10000000000000002,0.10000000000000002,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,2.7755575615628915e-18,2.7755575615628915e-18,25
Palaeognathae,50000,parsimony-strict,0.0,0.84,0.8,0.084,0.08,0.36660605559646714,0.4,0.03666060555964672,0.04,0.07332121111929343,0.08,0.007332121111929343,0.008,25
Palaeognathae,50000,camin-sokal-strict,0.0,1.0,1.0,0.10000000000000002,0.10000000000000002,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,2.7755575615628915e-18,2.7755575615628915e-18,25
Palaeognathae,50000,dollo-strict,0.0,0.32,0.32,0.032,0.032,0.46647615158762407,0.46647615158762407,0.0466476151587624,0.0466476151587624,0.09329523031752482,0.09329523031752482,0.00932952303175248,0.00932952303175248,25
Palaeognathae,50000,astrid-bp,0.0,0.08,0.08,0.008,0.008,0.2712931993250107,0.2712931993250107,0.027129319932501072,0.027129319932501072,0.054258639865002144,0.054258639865002144,0.005425863986500214,0.005425863986500214,25
Palaeognathae,50000,astral-bp,0.0,0.08,0.08,0.008,0.008,0.2712931993250107,0.2712931993250107,0.027129319932501072,0.027129319932501072,0.054258639865002144,0.054258639865002144,0.005425863986500214,0.005425863986500214,25
Palaeognathae,50000,mdc-bp,0.0,1.0,1.0,0.10000000000000002,0.10000000000000002,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,2.7755575615628915e-18,2.7755575615628915e-18,25
Palaeognathae,50000,mdc-bp-ur,0.0,1.0,1.0,0.10000000000000002,0.10000000000000002,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,2.7755575615628915e-18,2.7755575615628915e-18,25
Palaeognathae,100000,parsimony-strict,0.0,1.0,1.0,0.10000000000000002,0.10000000000000002,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,2.7755575615628915e-18,2.7755575615628915e-18,25
Palaeognathae,100000,camin-sokal-strict,0.0,1.0,1.0,0.10000000000000002,0.10000000000000002,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,2.7755575615628915e-18,2.7755575615628915e-18,25
Palaeognathae,100000,dollo-strict,0.0,0.12,0.12,0.012000000000000002,0.012000000000000002,0.32496153618543844,0.32496153618543844,0.03249615361854385,0.03249615361854385,0.06499230723708768,0.06499230723708768,0.00649923072370877,0.00649923072370877,25
Palaeognathae,100000,astrid-bp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
Palaeognathae,100000,astral-bp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
Palaeognathae,100000,mdc-bp,0.0,1.0,1.0,0.10000000000000002,0.10000000000000002,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,2.7755575615628915e-18,2.7755575615628915e-18,25
Palaeognathae,100000,mdc-bp-ur,0.0,1.0,1.0,0.10000000000000002,0.10000000000000002,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,2.7755575615628915e-18,2.7755575615628915e-18,25
