NRET,BIPA,BIPB,REPL,BRLN_TRUE,BRLN_MAP_GT,EGTT_MAP_GT,AERR_MAP_GT,PERR_MAP_GT,BRLN_MLE_GT,EGTT_MLE_GT,AERR_MLE_GT,PERR_MLE_GT,BRLN_MLE_RI,EGTT_MLE_RI,AERR_MLE_RI,PERR_MLE_RI,Q1,Q2,Q3,EN,PP
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",1,0.01,0.007248999999999999,0,0.002751000000000001,27.510000000000005,0.007261,0,0.002739,27.390000000000004,0.007234,0,0.0027660000000000002,27.66,0.338156,0.330884,0.33096,45927.0,0.9561940000000001
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",2,0.01,0.009855,0,0.00014500000000000103,1.4500000000000104,0.009866,0,0.00013400000000000044,1.3400000000000043,0.009818,0,0.00018199999999999987,1.8199999999999987,0.339879,0.33120700000000003,0.328914,46127.5,0.994885
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",3,0.01,0.009073999999999999,0,0.0009260000000000015,9.260000000000014,0.009085,0,0.0009150000000000009,9.150000000000007,0.009044,0,0.0009560000000000003,9.560000000000002,0.339363,0.32903699999999997,0.3316,45955.25,0.9891639999999999
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",4,0.01,0.012929,1,0.0029289999999999993,29.289999999999992,0.01294,1,0.00294,29.4,0.012858000000000001,1,0.002858000000000001,28.580000000000013,0.341904,0.329446,0.32864899999999997,46114.5,0.999827
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",5,0.01,0.009713,0,0.0002870000000000008,2.870000000000008,0.009724,0,0.0002760000000000002,2.760000000000002,0.009677,0,0.00032300000000000037,3.2300000000000035,0.339785,0.33077199999999995,0.329444,45934.25,0.9942139999999999
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",6,0.01,0.010467,1,0.0004670000000000004,4.670000000000004,0.010478,1,0.00047799999999999926,4.779999999999992,0.010424,1,0.00042399999999999903,4.23999999999999,0.34028200000000003,0.330813,0.328905,45989.75,0.9971979999999999
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",7,0.01,0.011748999999999999,1,0.0017489999999999988,17.489999999999988,0.01176,1,0.0017599999999999994,17.599999999999994,0.011692000000000001,1,0.0016920000000000008,16.92000000000001,0.34112800000000004,0.32962600000000003,0.329246,46038.5,0.999308
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",8,0.01,0.010895,1,0.000895,8.95,0.010906,1,0.0009060000000000006,9.060000000000006,0.010847,1,0.0008470000000000005,8.470000000000006,0.340564,0.329965,0.329471,46039.75,0.9982549999999999
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",9,0.01,0.010716,1,0.0007159999999999996,7.159999999999996,0.010727,1,0.0007270000000000002,7.270000000000001,0.01067,1,0.0006700000000000005,6.700000000000005,0.340446,0.32953699999999997,0.330016,45925.0,0.99787
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",10,0.01,0.016415,1,0.006414999999999999,64.14999999999999,0.016427,1,0.006427,64.27000000000001,0.016295,1,0.006295,62.95,0.344195,0.325918,0.329887,46040.75,0.9999979999999999
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",11,0.01,0.0074719999999999995,0,0.0025280000000000007,25.28000000000001,0.007483,0,0.002517,25.17,0.007455,0,0.0025450000000000004,25.450000000000006,0.338303,0.330938,0.330759,46091.75,0.9630639999999999
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",12,0.01,0.013349000000000001,1,0.0033490000000000013,33.490000000000016,0.013359999999999999,1,0.0033599999999999984,33.59999999999999,0.013272999999999998,1,0.003272999999999998,32.72999999999998,0.342181,0.328896,0.328923,46010.75,0.9998959999999999
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",13,0.01,0.01133,1,0.0013299999999999996,13.299999999999995,0.011341,1,0.0013410000000000002,13.410000000000002,0.011278,1,0.0012779999999999996,12.779999999999998,0.340852,0.329058,0.33009,46043.5,0.9988950000000001
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",14,0.01,0.009777,0,0.00022300000000000098,2.2300000000000098,0.009788,0,0.00021200000000000038,2.1200000000000037,0.009741,0,0.00025900000000000055,2.5900000000000056,0.339827,0.329815,0.330358,45994.0,0.994658
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",15,0.01,0.013061000000000001,1,0.0030610000000000012,30.61000000000001,0.013072,1,0.003072,30.720000000000002,0.012988,1,0.0029879999999999993,29.879999999999995,0.341992,0.33049,0.327519,45948.5,0.99984
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",16,0.01,0.008717,0,0.0012829999999999994,12.829999999999995,0.008728,0,0.0012720000000000006,12.720000000000006,0.008690999999999999,0,0.0013090000000000011,13.09000000000001,0.339127,0.331932,0.328942,46072.0,0.984986
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",17,0.01,0.007659,0,0.002341,23.41,0.007670000000000001,0,0.0023299999999999996,23.299999999999997,0.007640999999999999,0,0.002359000000000001,23.590000000000007,0.338427,0.330305,0.331268,45988.5,0.967342
100000,"Out,TaxonD,TaxonE","TaxonA,TaxonB,TaxonC",18,0.01,0.0064540000000000005,0,0.0035459999999999997,35.459999999999994,0.006465,0,0.003535,35.35,0.006444,0,0.003556,35.56,0.337629,0.332785,0.329586,46030.5,0.91604
