NRET,NREP,BIPA,BIPB,BRLN_TRUE,AVG_BRLN_MAP_GT,STD_BRLN_MAP_GT,NREPL_EGTT_MAP_GT,AVG_AERR_MAP_GT,STD_AERR_MAP_GT,AVG_PERR_MAP_GT,STD_PERR_MAP_GT,AVG_BRLN_MLE_GT,STD_BRLN_MLE_GT,NREPL_EGTT_MLE_GT,AVG_AERR_MLE_GT,STD_AERR_MLE_GT,AVG_PERR_MLE_GT,STD_PERR_MLE_GT,AVG_BRLN_MLE_RI,STD_BRLN_MLE_RI,NREPL_EGTT_MLE_RI,AVG_AERR_MLE_RI,STD_AERR_MLE_RI,AVG_PERR_MLE_RI,STD_PERR_MLE_RI,AVG_Q1,AVG_Q2,AVG_Q3,AVG_EN,AVG_PP,STD_Q1,STD_Q2,STD_Q3,STD_EN,STD_PP
100000,25,"aptHaa,aptOwe,aptRow,cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut","casCas,droNov",1.95468,2.7076851599999996,0.03739313283444434,25,0.7530051600000001,0.03739313283444434,38.523193566210324,1.913005342789834,2.7092910400000005,0.03745469234419637,25,0.75461104,0.03745469234419637,38.60534921317044,1.9161546823109852,1.9649551599999997,0.026557721550886145,18,0.023769320000000017,0.015681546917877764,1.2160210366914286,0.8022564776780734,0.9555790000000001,0.021992399999999995,0.022428640000000003,13403.90666664,1.0,0.0017093518537738355,0.00098508882848198,0.001226416532178199,61.230601536182895,0.0
100000,25,"aptHaa,aptOwe","aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",1.0655,1.4149820400000002,0.020887843692406344,25,0.3494820400000001,0.020887843692406344,32.79981604880339,1.9603795112535285,1.4155564800000002,0.020902291811416306,25,0.35005648000000006,0.020902291811416306,32.853728765837644,1.9617355055294527,1.0698856399999999,0.014268857641395138,18,0.011227160000000068,0.009837937534585176,1.0536987329892131,0.923316521312546,0.8381043199999999,0.08134456,0.08055116,9013.616000000002,1.0,0.0033895172956631943,0.0024358098132653935,0.002498910877642499,77.1066102484086,0.0
100000,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,notPer,rheAme,rhePen,tinGut","galGal,strCam",0.387391,0.45207784000000006,0.012870656951935283,25,0.06468684,0.012870656951935283,16.69807507143945,3.3223944159609498,0.45227752000000004,0.01287499163532155,25,0.06488652,0.01287499163532155,16.749619893079604,3.3235133586793575,0.38796224,0.009889154585827844,14,0.008210999999999998,0.0055408638821035795,2.1195639547640495,1.4303026869760989,0.57584636,0.21296087999999996,0.21119252,6796.8885714,1.0,0.005455210425858926,0.004006498005191068,0.003818169374137301,51.02306235412792,0.0
100000,25,"aptHaa,aptOwe,aptRow,casCas,droNov","cryCin,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",0.053167,0.056340640000000004,0.009562486303801956,15,0.007986040000000002,0.006142987895023071,15.020670716798016,11.554136767210998,0.056432640000000006,0.00956492233059945,15,0.00800628,0.00616859987044062,15.058739443639851,11.602309459703614,0.054914559999999994,0.009067981001656322,14,0.0074121199999999995,0.005508422869170449,13.941204130381628,10.36060501659008,0.36988440000000006,0.31484188,0.31527372,6376.604444480001,0.99999848,0.00601656889597385,0.00549891477526248,0.00598657149640761,54.7779807865528,5.899966101590457e-06
100000,25,"aptHaa,aptOwe,aptRow,casCas,droNov,rheAme,rhePen","cryCin,eudEle,galGal,notPer,strCam,tinGut",0.019359,0.01893868,0.005623484270236736,11,0.00451328,0.003380909327621786,23.313600909137868,17.464276706553985,0.01902168,0.0056248522307345995,11,0.00450428,0.0033858837962340055,23.267110904488867,17.48997260309936,0.0188306,0.005520258718574702,11,0.00444336,0.0033179835428163293,22.95242522857586,17.1392300367598,0.3458842,0.327164,0.32695176,6371.204000000001,0.9029342000000001,0.003677953615803229,0.0034424653491357034,0.004614751046632959,44.77364650662271,0.10394516756675128
100000,25,"aptHaa,aptOwe,aptRow","casCas,cryCin,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam,tinGut",3.01202,4.159014239999999,0.04984454681770508,25,1.1469942399999997,0.04984454681770508,38.08056520209029,1.6548544437854027,4.16387024,0.05010475414671145,25,1.1518502399999997,0.05010475414671145,38.241785911116125,1.6634934079691188,3.0372932400000003,0.038333597329006285,17,0.03328555999999997,0.0316270902829583,1.105090935651157,1.0500292256677675,0.9896222400000001,0.00514252,0.005235240000000001,19641.2425,1.0,0.0005075183764160785,0.00026170519597440184,0.00035894682391685804,94.07744328145297,0.0
100000,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,eudEle,galGal,notPer,strCam,tinGut","rheAme,rhePen",4.16743,5.604684679999999,0.08262655603894915,25,1.4372546799999997,0.08262655603894915,34.48779415611059,1.9826741190361725,5.620019480000001,0.08387039090125663,25,1.4525894799999997,0.08387039090125663,34.85576194441177,2.012520687840147,4.185000280000001,0.06795695621701735,15,0.05854451999999995,0.03872211016369853,1.4048111186030707,0.9291604217395019,0.9975752,0.0012222,0.00120264,26803.293333360005,1.0,0.0002018654997764696,0.00011984690233794112,0.00016586594104878795,156.84182755088528,0.0
100000,25,"aptHaa,aptOwe,aptRow,casCas,droNov,eudEle,galGal,notPer,rheAme,rhePen,strCam","cryCin,tinGut",1.15143,1.5454995999999996,0.02060752966854592,25,0.39406959999999996,0.02060752966854592,34.224364485900146,1.7897336067799101,1.54614508,0.02062299151514154,25,0.39471508,0.02062299151514154,34.280423473420015,1.7910764453889114,1.1589864,0.01406855320777515,18,0.013107600000000037,0.009122181348778385,1.138375758839012,0.7922480175762646,0.8579243999999998,0.07119364,0.07088192,9357.41777784,1.0,0.0029597325690001136,0.002321069544498828,0.0021111644544184642,84.06821319509044,0.0
100000,25,"aptHaa,aptOwe,aptRow,casCas,cryCin,droNov,galGal,rheAme,rhePen,strCam,tinGut","eudEle,notPer",0.309131,0.35332392,0.01125538185196753,25,0.044192920000000004,0.01125538185196753,14.29585515525781,3.6409748139033384,0.3534944,0.01125930279546651,25,0.04436340000000001,0.01125930279546651,14.351003296337156,3.642243189931295,0.31074816,0.008950529198566978,13,0.00706188,0.005732105221085884,2.2844295783988016,1.8542641213873354,0.53181716,0.23519291999999997,0.23298987999999998,6656.302222120001,1.0,0.005249677915301087,0.004334047465545341,0.00385061449973897,72.68694090686844,0.0
100000,25,"aptHaa,aptOwe,aptRow,casCas,droNov,galGal,rheAme,rhePen,strCam","cryCin,eudEle,notPer,tinGut",3.0872,4.24762888,0.05689309641094944,25,1.16042888,0.05689309641094944,37.588393366157035,1.842870446065997,4.25283032,0.05718873770015904,25,1.1656303199999998,0.05718873770015904,37.75687742938584,1.8524468029333712,3.1054286399999995,0.04386146965242273,17,0.042089119999999945,0.02201403674807505,1.3633428349313275,0.713074525397611,0.9905018,0.0047399600000000005,0.00475828,20061.70285712,1.0,0.000548657926216343,0.0003945214295827287,0.00028576137177722244,79.45722227695671,0.0
